646	3238.95463
667	3298.40538
609	3219.63681
620	3209.00610
642	3222.03084
601	3036.35074
649	3173.41494
610	3039.39865
622	3149.59590
585	3126.77902
635	3262.82779
652	3296.07334
624	3203.41755
631	3257.22255
641	3266.00372
637	3438.02768
656	3380.24671
628	3379.14500
643	3635.87516
650	3635.65939
440	3407.50533
444	3466.36819
443	3526.06258
465	3576.75913
437	3539.11653
429	3665.97823
410	3483.76544
405	3614.99599
432	3460.66238
441	3569.78641
425	3516.08269
429	3553.47690
458	3618.60667
470	3693.40850
418	3508.66293
445	3695.07481
432	3303.36442
448	3514.89870
428	3375.46277
494	3633.61675
465	3448.47597
434	3599.08982
411	3374.24152
454	3536.80490
405	3250.25083
431	3374.92003
432	3255.54704
413	3341.85882
441	3405.36032
402	3424.84862
424	3242.53598
373	3362.63639
410	3332.93588
404	3417.21877
430	3258.71327
403	3354.75761
412	3320.82387
468	3521.57391
431	3547.45973
411	3416.03724
384	3368.68812
436	3530.86381
394	3205.89396
395	3440.01841
441	3418.35452
413	3594.44053
415	3490.09934
403	3550.86964
397	3316.33183
424	3345.95328
406	3343.18382
452	3359.88102
406	3414.38583
384	3437.20537
444	3504.64268
456	3599.01925
421	3407.34851
416	3370.83276
431	3440.55210
390	3398.50032
402	3366.46649
450	3417.41985
423	3418.09462
411	3261.96448
463	3177.90930
434	3224.97888
446	3455.15187
441	3340.92753
466	3553.84341
475	3400.10860
466	3604.62132
481	3636.39556
458	3382.51330
471	3353.97451
461	3415.68143
443	3246.41299
480	3456.56686
488	3385.20621
487	3513.80627
453	3405.40667
466	3184.45260
474	3260.17139
519	3334.73198
512	3286.11051
466	3200.71002
473	3260.04991
495	3337.95424
516	3293.03389
494	3254.10892
506	3080.54706
520	3368.17490
467	3046.19415
475	3171.71782
507	3169.90896
514	3193.30884
502	3218.75563
464	3070.58419
454	2920.18290
468	3049.38694
494	3016.22015
523	3154.46208
499	2831.63454
483	2992.24752
519	3037.43423
497	3018.64879
529	2885.31875
505	2986.44698
558	3036.62543
540	2908.88160
543	2871.58696
546	2985.83314
542	2912.40060
569	2951.11680
600	2827.99018
583	2915.37153
581	2783.15079
594	2901.59069
591	2834.58154
551	2845.57930
587	3001.50856
553	2764.59202
527	2690.45976
529	2739.17079
522	2657.42872
550	2672.98463
564	2782.84224
571	2813.06312
621	2870.67278
