592	4671.79724
530	4557.19699
537	4451.23299
559	4687.86709
571	4347.08576
513	4459.25558
509	4897.67743
526	4963.05415
522	4634.53413
548	4780.12114
541	4574.37039
493	4656.33015
509	4528.10392
499	4616.08370
493	4767.71556
496	4786.39804
494	4535.84153
510	4750.99268
513	4160.26281
482	4416.97290
468	3885.39614
455	3606.97350
489	4574.21073
496	4403.83596
443	4206.79496
484	4316.43560
489	4153.38249
458	4284.87819
438	4031.26146
453	4284.14296
468	4349.07226
470	4204.56811
503	4229.24072
471	4245.59386
482	4114.90054
464	3935.01559
468	3853.12159
459	3908.91487
450	4079.32314
464	4079.43862
440	3986.64464
449	3960.98752
440	3820.34981
452	3634.31249
471	3679.41820
423	3741.90160
400	3808.02488
452	3819.85805
387	3731.55614
447	3684.93174
440	3658.34794
443	3481.78428
434	3455.20829
409	3548.47723
433	3620.50114
402	3443.31625
398	3631.37491
406	3508.24196
401	3500.07423
420	3393.74367
416	3320.02383
414	3333.71739
384	3403.13792
417	3221.18486
397	3346.93870
405	3247.85953
385	3037.43740
426	3083.84942
405	2974.81369
359	2950.67033
335	2860.41102
358	2892.86116
357	2943.99031
351	3002.52974
364	2722.14676
347	2739.26871
341	2658.69113
338	2766.53777
337	2540.78129
333	2754.64084
384	2781.55587
321	3040.68854
344	2519.59160
328	2927.13847
350	2991.52293
345	5079.60590
404	2598.90096
386	2681.29197
424	2814.34378
435	2881.97581
439	2973.24894
409	3020.90582
442	3035.02154
455	3102.83823
427	2970.96578
436	3011.20016
478	3008.10049
463	2973.49853
434	2943.88301
504	3150.45050
473	3079.80668
498	3135.20696
542	3002.52517
498	3118.15777
499	2962.53719
508	3152.15149
520	3102.31251
528	3228.76878
489	2952.20126
522	3182.66940
503	3104.43110
535	3136.08541
512	3017.07124
549	3196.17623
508	3099.88341
502	3237.40004
540	3087.30175
500	3131.97480
513	3013.00300
502	3054.65038
520	3026.25320
513	3145.48079
579	3259.41132
563	3264.84114
567	3331.87853
531	3218.21838
576	3257.21427
545	3232.50054
599	3231.12486
562	3250.42161
580	3240.06520
588	3386.51758
607	3446.62270
606	3396.11248
603	3257.53274
599	3203.48994
614	3266.20952
596	3165.83538
594	3275.86162
598	3185.77855
612	3365.13455
580	3274.65457
632	3216.23787
579	3159.87278
620	3233.22221
600	3171.69073
601	3330.53428
590	3155.38736
591	3211.09567
583	3182.07831
568	2914.23396
579	2971.86380
557	3189.30078
607	3196.43000
579	3286.80187
599	3292.10230
637	3586.81114
595	3411.99411
592	3298.92578
580	3235.61274
586	3301.30181
585	3131.73794
571	3200.29122
570	3201.42597
550	3249.12059
565	3207.04322
610	3246.86305
566	2988.26565
596	3197.52244
560	3041.16977
587	3164.83834
606	3158.34466
644	3291.95540
608	3228.32138
589	3195.83539
580	3018.22554
566	3108.70120
572	2920.48090
588	3126.04585
572	3017.29632
572	3043.33331
605	3126.28486
610	3160.68954
571	2907.65551
585	3029.71533
613	2954.49848
619	3084.40628
597	2869.58571
635	3109.02235
618	3035.92461
616	3138.90300
600	2939.65504
619	3145.98998
659	3049.73189
649	3035.75310
669	3079.57954
612	3034.66327
624	2981.10726
647	3010.48689
606	2816.00439
654	3059.65171
614	2764.96197
627	2947.32213
589	2924.22276
639	3054.44959
658	3095.24093
629	3023.39799
637	3029.53429
646	3021.48799
641	3130.77366
662	3107.83667
634	3026.96887
648	3236.41241
656	3360.16887
444	2814.33634
447	2759.59837
447	2932.36192
469	2795.35350
441	2880.31207
433	2940.54279
415	2885.22410
410	2844.87238
437	2823.64940
445	2910.26312
430	2856.71503
434	2849.33653
462	2906.37784
474	3012.98487
422	2892.29573
450	2890.45724
436	2701.65704
452	2917.51589
433	2741.99516
498	2964.06803
469	2887.70041
439	2931.07344
416	2823.43712
458	2874.90427
409	2763.07318
435	2809.62399
435	2683.88048
417	2729.40927
445	2800.79462
406	2857.69874
429	2727.96891
378	2769.91174
414	2754.69910
408	2787.14413
434	2708.81175
408	2751.54182
416	2808.95489
471	2975.76955
436	2878.20026
416	2834.92190
389	2795.88336
440	2851.87220
399	2778.01176
400	2781.02119
446	2842.95063
417	2931.36672
421	2891.07992
407	2919.45837
401	2758.53827
429	2801.24913
411	2754.15150
456	2792.83812
411	2773.66260
389	2810.69343
448	2928.41475
458	3027.53205
425	2876.89491
421	2780.42060
435	2826.13561
394	2820.44975
407	2805.76771
454	2890.10101
426	2883.57404
415	2747.06717
466	2762.28134
437	2710.52545
449	2845.91790
444	2787.93292
468	2981.42708
478	2896.98101
470	2984.11887
483	3056.07845
461	2857.75587
473	2804.18794
463	2871.08276
445	2738.75558
482	2898.29585
490	2900.16159
490	2929.56278
456	2830.11117
469	2768.91219
476	2717.53889
521	2786.00683
514	2687.81294
468	2718.38867
474	2680.78652
497	2793.58862
516	2782.73734
496	2738.30007
507	2649.48375
522	2830.16539
469	2566.14133
477	2668.38840
508	2671.68042
516	2730.53401
503	2725.89763
467	2669.57063
456	2455.41326
469	2597.54402
496	2543.85733
524	2719.36741
501	2476.86840
485	2561.38175
521	2598.88576
498	2587.39561
530	2443.05600
508	2600.77296
560	2554.60023
542	2528.05305
545	2502.27343
549	2566.99080
545	2545.98260
571	2539.33797
603	2409.73747
585	2538.16087
583	2387.48023
596	2521.19032
593	2453.39416
554	2490.91691
590	2544.39269
557	2414.97075
531	2340.47659
533	2357.29385
525	2360.13095
554	2282.30986
569	2399.13290
575	2331.83451
625	2556.23263
